150	3397.43
151	3400.09
152	3404.30
153	3409.50
154	3415.35
155	3421.52
156	3427.68
157	3433.52
158	3438.71
159	3442.92
160	3445.92
161	3447.73
162	3448.63
163	3448.98
164	3449.18
165	3449.59
166	3450.59
167	3452.56
168	3455.88
169	3460.81
170	3467.30
171	3474.92
172	3483.13
173	3491.38
174	3499.13
175	3505.81
176	3510.87
177	3513.78
178	3514.13
179	3512.01
180	3508.02
181	3502.98
182	3497.69
183	3492.96
184	3489.62
185	3488.47
186	3490.32
187	3495.80
188	3504.96
189	3517.21
190	3531.75
191	3547.75
192	3564.38
193	3580.81
194	3596.23
195	3609.81
196	3620.92
197	3629.48
198	3636.08
199	3641.46
200	3646.43
201	3651.77
202	3658.26
203	3666.70
204	3677.86
205	3692.39
206	3710.57
207	3732.27
208	3757.23
209	3785.18
210	3815.85
211	3848.98
212	3884.29
213	3921.52
214	3960.33
215	4000.21
216	4040.48
217	4080.42
218	4119.29
219	4156.34
220	4190.85
221	4222.08
222	4249.32
223	4272.04
224	4290.32
225	4304.69
226	4315.86
227	4324.54
228	4331.43
229	4337.23
230	4342.64
231	4348.37
232	4355.00
233	4362.85
234	4372.02
235	4382.56
236	4394.53
237	4407.97
238	4422.92
239	4439.44
240	4457.55
241	4477.06
242	4497.27
243	4517.18
244	4535.69
245	4551.69
246	4564.09
247	4571.79
248	4573.70
249	4568.85
250	4557.09
251	4539.95
252	4519.95
253	4499.80
254	4482.20
255	4469.87
256	4465.52
257	4471.86
258	4491.26
259	4524.47
260	4569.34
261	4622.30
262	4679.55
263	4737.28
264	4791.69
265	4838.95
266	4875.29
267	4897.39
268	4904.02
269	4896.95
270	4879.15
271	4853.81
272	4824.08
273	4793.13
274	4764.12
275	4740.20
276	4724.09
277	4717.00
278	4718.42
279	4727.23
280	4742.26
281	4762.33
282	4786.27
283	4812.90
284	4841.04
285	4869.55
286	4897.34
287	4923.40
288	4946.71
289	4966.27
290	4981.08
291	4990.14
292	4992.45
293	4987.09
294	4973.83
295	4954.05
296	4930.25
297	4905.17
298	4881.56
299	4862.19
300	4849.81
301	4847.17
302	4856.72
303	4879.32
304	4912.82
305	4953.57
306	4997.60
307	5040.97
308	5079.71
309	5109.88
310	5127.54
311	5129.37
312	5114.51
313	5085.48
314	5046.16
315	5000.59
316	4952.82
317	4906.90
318	4866.85
319	4836.67
320	4819.45
321	4815.50
322	4822.46
323	4837.12
324	4856.20
325	4876.44
326	4894.57
327	4907.31
328	4911.55
329	4905.22
330	4888.80
331	4864.49
332	4834.91
333	4802.66
334	4770.37
335	4740.66
336	4716.14
337	4699.21
338	4691.21
339	4691.63
340	4699.12
341	4712.17
342	4729.28
343	4748.95
344	4769.67
345	4789.95
346	4808.41
347	4824.10
348	4836.59
349	4845.58
350	4850.82
351	4852.04
352	4848.98
353	4841.38
354	4829.02
355	4811.98
356	4791.14
357	4767.99
358	4744.13
359	4721.20
360	4700.83
361	4684.63
362	4674.24
363	4671.13
364	4676.02
365	4688.30
366	4706.75
367	4730.02
368	4756.79
369	4785.70
370	4815.41
371	4844.59
372	4872.02
373	4896.85
374	4918.63
375	4937.07
376	4951.86
377	4962.72
378	4969.35
379	4971.47
380	4968.82
381	4961.48
382	4950.28
383	4936.55
384	4921.72
385	4907.24
386	4894.55
387	4885.10
388	4880.32
389	4881.46
390	4888.96
391	4902.12
392	4919.69
393	4940.42
394	4963.01
395	4986.18
396	5008.65
397	5029.18
398	5046.80
399	5061.44
400	5073.71
401	5084.45
402	5094.52
403	5104.74
404	5115.97
405	5129.05
406	5144.68
407	5162.93
408	5182.68
409	5202.23
410	5219.78
411	5233.55
412	5241.73
413	5242.53
414	5234.21
415	5215.59
416	5187.36
417	5152.03
418	5112.70
419	5072.51
420	5034.59
421	5002.09
422	4978.13
423	4965.62
424	4966.16
425	4978.73
426	5000.92
427	5030.05
428	5063.43
429	5098.37
430	5132.17
431	5162.19
432	5186.17
433	5203.27
434	5214.15
435	5219.97
436	5221.89
437	5221.13
438	5218.86
439	5216.28
440	5214.51
441	5214.42
442	5216.26
443	5219.97
444	5225.41
445	5232.46
446	5240.98
447	5250.84
448	5261.91
449	5274.04
450	5287.02
451	5300.60
452	5314.49
453	5328.40
454	5342.06
455	5355.18
456	5367.48
457	5378.68
458	5388.55
459	5396.92
460	5403.66
461	5408.65
462	5411.75
463	5412.87
464	5411.86
465	5408.62
466	5403.20
467	5396.10
468	5388.28
469	5380.79
470	5374.72
471	5371.16
472	5371.17
473	5375.84
474	5386.07
475	5401.94
476	5422.19
477	5444.92
478	5468.16
479	5489.93
480	5508.24
481	5521.13
482	5526.69
483	5523.70
484	5512.75
485	5495.76
486	5475.04
487	5452.86
488	5431.55
489	5413.40
490	5400.69
491	5395.41
492	5398.40
493	5408.99
494	5425.97
495	5448.04
496	5473.92
497	5502.33
498	5531.98
499	5561.62
500	5590.20
501	5617.13
502	5642.05
503	5664.65
504	5684.62
505	5701.66
